"Month","Tmin","Tmax","Dynamic_Model","GDH"
12,16,29,0,377.664096168216
12,16,30,0,365.476333746375
12,17,17,0,344.065938140332
12,17,18,0,357.861922866516
12,17,19,0,370.919029001467
12,17,20,0,383.079051303939
12,17,21,0,394.198350989816
12,17,22,0,404.150314614581
12,17,23,0,412.827494088573
12,17,24,0,420.143387442913
12,17,25,0,426.033827049857
12,17,26,0,423.441828581815
12,17,27,0,414.32035629222
12,17,28,0,404.277912700555
12,17,29,0,392.278492141382
12,17,30,0,378.921808567642
12,18,18,0,378
12,18,19,0,390.710255766263
12,18,20,0,402.485760609181
12,18,21,0,413.185134779253
12,18,22,0,422.684300809788
12,18,23,0,430.87859513348
12,18,24,0,437.684517496168
12,18,25,0,443.041085320622
12,18,26,0,439.688632108567
12,18,27,0,429.338029268257
12,18,28,0,418.107356281813
12,18,29,0,404.600861556818
12,18,30,0,390.871846426557
12,19,19,0,409.119430068401
12,19,20,0,420.460030763989
12,19,21,0,430.69088899512
12,19,22,0,439.690608694016
12,19,23,0,447.357445396987
12,19,24,0,453.611023425078
12,19,25,0,458.393655617327
12,19,26,0,453.586797861277
12,19,27,0,442.637929714752
12,19,28,0,429.972031896065
12,19,29,0,415.19447626965
12,19,30,0,401.074401220325
12,20,20,0,436.729071701116
12,20,21,0,446.446687046269
12,20,22,0,454.904358198714
12,20,23,0,462.003384559949
12,20,24,0,467.666627472478
12,20,25,0,471.839794605547
12,20,26,0,465.485144525799
12,20,27,0,453.768429016206
12,20,28,0,439.038903129571
12,20,29,0,423.830847746064
12,20,30,0,407.398973403114
1,-10,-5,6.33988757134437e-06,0
1,-10,-4,3.13551459206106e-05,0
1,-10,-3,0.000154987822460109,0
1,-10,-2,0.000760999668213105,0
1,-10,-1,0.00368968867078176,0
1,-10,0,0.0174050937558056,0
1,-10,1,0.0754346034389983,0
1,-10,2,0.248317215139507,0
1,-10,3,0.477675272573804,0
1,-10,4,0.499433643674642,0
1,-10,5,0.533437125864773,0.188296820218893
1,-10,6,0.570577518825888,1.01131289414183
1,-10,7,0.558656103707886,2.71071167365311
1,-10,8,0.559441123862654,5.39336513194125
1,-10,9,0.577773954115456,9.00905208899609
1,-10,10,0.610122104573747,13.5549145071369
1,-10,11,0.586566395410367,19.0278854258202
1,-10,12,0.600636273981037,25.3786084344476
1,-10,13,0.580532474444254,32.4958703732697
1,-10,14,0.533335899068,40.2423858729033
1,-10,15,0.523778336073918,48.4793912522476
1,-10,16,0.549691899918359,57.0809509301969
1,-10,17,0.544497394923242,65.9530062799266
1,-10,18,0.531297412260565,74.9671555834504
1,-10,19,0.538559153537558,83.9630548211803
1,-10,20,0.531628790975763,92.7829740051383
1,-10,21,0.517183495849605,101.276044264884
1,-10,22,0.43959980826061,109.316597866379
1,-10,23,0.303597352952151,116.803507469032
1,-10,24,0,123.623218874383
1,-10,25,0,129.676631577368
1,-10,26,0,132.007492625328
1,-10,27,0,128.598794992551
1,-10,28,0,124.640523621366
1,-10,29,0,120.768411052048
1,-10,30,0,115.509495247213
1,-9,-5,7.13329803331271e-06,0
1,-9,-4,3.42842779062675e-05,0
1,-9,-3,0.000166494315183611,0
1,-9,-2,0.000807579114117341,0
1,-9,-1,0.00387986310540958,0
1,-9,0,0.018166132313735,0
1,-9,1,0.0781923371359615,0
1,-9,2,0.255844583626607,0
1,-9,3,0.490078477802055,0
1,-9,4,0.518375296308684,0
1,-9,5,0.550193493720949,0.196241818754014
1,-9,6,0.581574756194882,1.04177782582148
1,-9,7,0.576234651556884,2.80300802568679
1,-9,8,0.558567951243089,5.54576836654932
1,-9,9,0.616068903915451,9.23159803555502
1,-9,10,0.611675843277486,13.8828845324758
1,-9,11,0.605032546797632,19.4855709937876
1,-9,12,0.616688780202509,25.9700688257016
1,-9,13,0.573969465298683,33.2118710380868
1,-9,14,0.5602209937671,41.0766215231576
1,-9,15,0.563078856455168,49.4399495662161
1,-9,16,0.570670396887172,58.2089973462071
1,-9,17,0.546732881421632,67.2659513023811
1,-9,18,0.558365268165985,76.4490964468268
1,-9,19,0.554209172786522,85.5955070655993
1,-9,20,0.54139104360804,94.5469839992369
1,-9,21,0.49264873468026,103.175339137838
1,-9,22,0.396458217447961,111.359775876783
1,-9,23,0.320705204536433,118.970550594824
1,-9,24,0,125.892132828776
1,-9,25,0,132.02546955805
1,-9,26,0,134.395749607519
1,-9,27,0,130.916210847713
1,-9,28,0,127.055203257427
1,-9,29,0,123.268748102265
1,-9,30,0,117.414176573423
1,-8,-5,8.4231807394292e-06,0
1,-8,-4,3.83929835725582e-05,0
1,-8,-3,0.00018117539124652,0
1,-8,-2,0.00086340752065206,0
1,-8,-1,0.00409804046818148,0
1,-8,0,0.0190096205797484,0
1,-8,1,0.0811907079503654,0
1,-8,2,0.26410287984701,0
1,-8,3,0.502352082163246,0
1,-8,4,0.535851045550033,0
1,-8,5,0.552835298357678,0.204610113499024
1,-8,6,0.620908908537857,1.07924162232073
1,-8,7,0.596972504788092,2.9022045164839
1,-8,8,0.572690011995437,5.70527621986167
1,-8,9,0.642214050406977,9.4758694149406
1,-8,10,0.598322666885498,14.244269476765
1,-8,11,0.620872337374654,19.9854699665039
1,-8,12,0.600895840849057,26.6021567481361
1,-8,13,0.585105880310401,33.9682133729947
1,-8,14,0.573224592375471,41.9624992771794
1,-8,15,0.585237289110658,50.4938333823282
1,-8,16,0.555339903875962,59.4583792002973
1,-8,17,0.576510611473318,68.69659322061
1,-8,18,0.575441213120956,78.0429715649944
1,-8,19,0.564660139503992,87.335616752473
1,-8,20,0.516970403200695,96.4450889745649
1,-8,21,0.454246462067497,105.231658995316
1,-8,22,0.397981293332821,113.552462932441
1,-8,23,0.438343543339169,121.277064075729
1,-8,24,0.0645920894756843,128.290720864388
1,-8,25,0,134.515133607324
1,-8,26,0,136.941400842544
1,-8,27,0,133.435549328573
1,-8,28,0,129.668133215181
1,-8,29,0,125.961962826775
1,-8,30,0,119.491253550109
1,-7,-5,1.10418234754327e-05,0
1,-7,-4,4.51264319398203e-05,0
1,-7,-3,0.000201914489662924,0
1,-7,-2,0.000935042602576076,0
1,-7,-1,0.00436254120228782,0
1,-7,0,0.0199864107253674,0
1,-7,1,0.0846061474235763,0
1,-7,2,0.27248412791304,0
1,-7,3,0.513995166448982,0
1,-7,4,0.557412877940414,0
1,-7,5,0.552013651592399,0.213401534895176
1,-7,6,0.623362913104361,1.1237041959382
1,-7,7,0.593506418422299,3.00828029689609
1,-7,8,0.604269321883036,5.87520272735521
1,-7,9,0.633995780508071,9.7465382943215
1,-7,10,0.640204561341084,14.6471249583608
1,-7,11,0.622400110310014,20.5271918743083
1,-7,12,0.60256469486895,27.2746741655334
1,-7,13,0.602157432973605,34.7733174186307
1,-7,14,0.623915047129614,42.9343911366077
1,-7,15,0.598934749389717,51.6704895476086
1,-7,16,0.583668875358439,60.8282279780021
1,-7,17,0.595197461423457,70.2422201516715
1,-7,18,0.586644665024941,79.7516583901614
1,-7,19,0.540977761222945,89.2242096778115
1,-7,20,0.485783947375188,98.5052545410091
1,-7,21,0.419392074564549,107.441108374475
1,-7,22,0.357608495365459,115.888462383673
1,-7,23,0.303395238658178,123.727443747216
1,-7,24,0.129523246343758,130.867978972897
1,-7,25,0,137.215464016557
1,-7,26,0,139.672255796471
1,-7,27,0,136.163403274695
1,-7,28,0,132.485794302101
1,-7,29,0,128.823880039624
1,-7,30,0,121.829808555912
1,-6,-5,1.7892893389565e-05,0
1,-6,-4,5.88999715023498e-05,0
1,-6,-3,0.000236260893981949,0
1,-6,-2,0.00103774369229664,0
1,-6,-1,0.00470802511212152,0
1,-6,0,0.0211867921584328,0
1,-6,1,0.0885679109881677,0
1,-6,2,0.282308173831458,0
1,-6,3,0.524786616995333,0
1,-6,4,0.573102551308761,0
1,-6,5,0.557292445228996,0.222615904747107
1,-6,6,0.642299244019255,1.17515821758469
1,-6,7,0.58069398179204,3.12121245548667
1,-6,8,0.652133025300176,6.06194782925866
1,-6,9,0.645416194026235,10.0497013581011
1,-6,10,0.640960127606858,15.0927822108168
1,-6,11,0.614681384794749,21.1102814821124
1,-6,12,0.604418919071587,27.9933132171821
1,-6,13,0.638912774237599,35.656244493506
1,-6,14,0.663136888538681,44.0294735324397
1,-6,15,0.602654418953361,52.9702376556683
1,-6,16,0.600954530969283,62.3159926201503
1,-6,17,0.596254661860778,71.912104373156
1,-6,18,0.563861860699222,81.6211858094782
1,-6,19,0.497626678098762,91.2785988965185
1,-6,20,0.468022263030549,100.722154768796
1,-6,21,0.406192452158722,109.801170040228
1,-6,22,0.312461525163463,118.398791065993
1,-6,23,0.292595900842872,126.393505438588
1,-6,24,0.194632221862885,133.672475019209
1,-6,25,0,140.139674007892
1,-6,26,0,142.591951470714
1,-6,27,0,139.132167851023
1,-6,28,0,135.583472303002
1,-6,29,0,131.905496600166
1,-6,30,0,124.485895696267
1,-5,-5,4.01687485410733e-05,0
1,-5,-4,9.48887422586837e-05,0
1,-5,-3,0.000307305522080174,0
1,-5,-2,0.00120983993124729,0
1,-5,-1,0.00520450291223303,0
1,-5,0,0.0227497353727182,0
1,-5,1,0.093231459481301,0
1,-5,2,0.293030788797005,0
1,-5,3,0.538679681274822,0
1,-5,4,0.591840776216437,0
1,-5,5,0.590892477390345,0.232253036226489
1,-5,6,0.639442832336985,1.23359426605203
1,-5,7,0.594579154783812,3.24121764167731
1,-5,8,0.683816839562164,6.27317099938841
1,-5,9,0.651625773511871,10.3944262907505
1,-5,10,0.62569527928598,15.5808889102378
1,-5,11,0.607824107502397,21.73727113675
1,-5,12,0.6798111052857,28.7813343132125
1,-5,13,0.689937558240258,36.661326626087
1,-5,14,0.633421187232709,45.2501103642404
1,-5,15,0.562782259715036,54.3908177858345
1,-5,16,0.614894647298197,63.9397304675842
1,-5,17,0.56934825634945,73.7527006444237
1,-5,18,0.538042033316653,83.659953656784
1,-5,19,0.499746090375451,93.4938169596881
1,-5,20,0.44491710335647,103.111801379988
1,-5,21,0.352494112070674,112.377266711193
1,-5,22,0.353176110163906,121.149113992874
1,-5,23,0.346252147314447,129.299091554145
1,-5,24,0.227210947946126,136.718457388395
1,-5,25,0,143.328327680628
1,-5,26,0,145.770431591798
1,-5,27,0,142.431951663062
1,-5,28,0,139.010806420212
1,-5,29,0,135.2059912
1,-5,30,0,127.464607528411
1,-4,-4,0.000210688648809307,0
1,-4,-3,0.000491840426525849,0
1,-4,-2,0.00156481989137201,0
1,-4,-1,0.00603518671343516,0
1,-4,0,0.0249866375898892,0
1,-4,1,0.0991568636524825,0
1,-4,2,0.305262077912588,0
1,-4,3,0.550315019061567,0
1,-4,4,0.599485328634154,0
1,-4,5,0.625608117749996,0.24232228488249
1,-4,6,0.631875173962434,1.29900083083874
1,-4,7,0.644886426096292,3.37196913233562
1,-4,8,0.676219381072184,6.51550881873626
1,-4,9,0.652252978937726,10.7824653419262
1,-4,10,0.62414931354946,16.1118155585585
1,-4,11,0.670252601168031,22.425665979368
1,-4,12,0.698827820772452,29.6885227702161
1,-4,13,0.674186460329209,37.7942464841307
1,-4,14,0.596530559271496,46.5951285316779
1,-4,15,0.618379130517044,55.9610891351568
1,-4,16,0.588864267253439,65.7415450617322
1,-4,17,0.547415640917699,75.7659497376943
1,-4,18,0.521300871889304,85.8730369440255
1,-4,19,0.483379161524801,95.9205110267016
1,-4,20,0.418740474651402,105.749618635265
1,-4,21,0.43903268305543,115.207911120076
1,-4,22,0.43854928545178,124.160334288182
1,-4,23,0.400837515343222,132.494093667091
1,-4,24,0.211113268169291,140.096990900613
1,-4,25,0,146.871040048718
1,-4,26,0,149.274495614596
1,-4,27,0,146.076920389259
1,-4,28,0,142.791497086766
1,-4,29,0,138.762677813288
1,-4,30,0,130.833986757387
1,-3,-3,0.00107945512526319,0
1,-3,-2,0.0024867470885018,0
1,-3,-1,0.00775406651596691,0
1,-3,0,0.0287516411663352,0
1,-3,1,0.107653750489133,0
1,-3,2,0.320407797210793,0
1,-3,3,0.559585386814886,0
1,-3,4,0.601944543137842,0
1,-3,5,0.630650579993251,0.253920893461501
1,-3,6,0.601784399055797,1.37136431564033
1,-3,7,0.671591951358552,3.52244089616763
1,-3,8,0.707108161714547,6.79927853191498
1,-3,9,0.633692268729707,11.213547874249
1,-3,10,0.650315728401851,16.6971595445432
1,-3,11,0.706957430610007,23.2277445270647
1,-3,12,0.700108751648508,30.7256290218502
1,-3,13,0.67222201831066,39.0569817367353
1,-3,14,0.62178700141075,48.104205783935
1,-3,15,0.601949635871621,57.7143987736023
1,-3,16,0.532541971099012,67.7223837567554
1,-3,17,0.529656605275708,77.9839493563746
1,-3,18,0.524886202720537,88.3372417082981
1,-3,19,0.552585587273631,98.615755245779
1,-3,20,0.548629924284763,108.66782110412
1,-3,21,0.47383666519751,118.353696428988
1,-3,22,0.454237210538765,127.530492688834
1,-3,23,0.455937800943519,136.066133809766
1,-3,24,0.218702693895901,143.850599457769
1,-3,25,0,150.794929956856
1,-3,26,0,153.179190731842
1,-3,27,0,150.136384548396
1,-3,28,0,146.983486784352
1,-3,29,0,142.567870548577
1,-3,30,0,134.605113272418
1,-2,-2,0.00538830265312239,0
1,-2,-1,0.0121955037639723,0
1,-2,0,0.0365414597096383,0
1,-2,1,0.12187118594645,0
1,-2,2,0.34114717105735,0
1,-2,3,0.563650613439237,0
1,-2,4,0.607393547834978,0
1,-2,5,0.647637855816047,0.270977644781075
1,-2,6,0.632693723008794,1.45077642903367
1,-2,7,0.686863967630089,3.70196175930912
1,-2,8,0.650463054836042,7.12679474909593
1,-2,9,0.656573044708255,11.6934059542826
1,-2,10,0.722080203837593,17.3877133571283
1,-2,11,0.728822465770628,24.1615484144797
1,-2,12,0.683987323811001,31.900180731304
1,-2,13,0.651819540308103,40.4962358644086
1,-2,14,0.612120233912584,49.7997752763119
1,-2,15,0.570845032953334,59.6680474061369
1,-2,16,0.598822294157035,69.9516694545439
1,-2,17,0.599119688777878,80.4816864999789
1,-2,18,0.61735826730263,91.1011035772402
1,-2,19,0.575178497452747,101.652305745746
1,-2,20,0.533909420466785,111.970667594623
1,-2,21,0.499646486484292,121.901375493471
1,-2,22,0.493312941555142,131.309789097675
1,-2,23,0.481990674728695,140.064596288718
1,-2,24,0.222551640392834,148.049343344233
1,-2,25,0,155.166956796935
1,-2,26,0,157.527955853156
1,-2,27,0,154.640151276022
1,-2,28,0,151.630486864011
1,-2,29,0,146.664888557555
1,-2,30,0,138.846968067526
1,-1,-1,0.0258196998989195,0
1,-1,0,0.0561339118894791,0
1,-1,1,0.150225390362358,0
1,-1,2,0.373378051044636,0
1,-1,3,0.571281106983363,0
1,-1,4,0.591567042160468,0
1,-1,5,0.639709164645589,0.295047288157674
1,-1,6,0.675881502553594,1.5416654265329
1,-1,7,0.668736485683906,3.92246303327871
1,-1,8,0.650023837097351,7.49964454099847
1,-1,9,0.710608723219231,12.2671623278315
1,-1,10,0.72778255637205,18.2114260612001
1,-1,11,0.69587593532656,25.2426076229365
1,-1,12,0.663865728572949,33.2611310801654
1,-1,13,0.591376113554569,42.1341603816794
1,-1,14,0.637493777169365,51.7353645475529
1,-1,15,0.66443673427229,61.9075101894754
1,-1,16,0.669594449561238,72.4994313463002
1,-1,17,0.623461069883564,83.3468346926681
1,-1,18,0.607960136441619,94.2751340068752
1,-1,19,0.53667888061266,105.122445800042
1,-1,20,0.529906860291134,115.724657827814
1,-1,21,0.524714459447048,125.923018873339
1,-1,22,0.450750128406562,135.574963509806
1,-1,23,0.379019331547145,144.554548160896
1,-1,24,0.192261206328607,152.745651828361
1,-1,25,0,160.050226887608
1,-1,26,0,162.393530637805
1,-1,27,0,159.653421490223
1,-1,28,0,156.767915229389
1,-1,29,0,151.220619187648
1,-1,30,0,143.551797193281
1,0,0,0.111545869587366,0
1,0,1,0.214976384787044,0
1,0,2,0.430316644013283,0
1,0,3,0.593069665540308,0
1,0,4,0.649032730022157,0
1,0,5,0.637997858225296,0.326126918549931
1,0,6,0.682492911394089,1.65714715973367
1,0,7,0.650258367548719,4.18725854155111
1,0,8,0.713045580914604,7.9529908475679
1,0,9,0.721562040354823,12.9750381592801
1,0,10,0.706945613077613,19.1943681818905
1,0,11,0.658605777936027,26.5199810713237
1,0,12,0.677927454866519,34.8510651799001
1,0,13,0.704521680992355,44.0583361815866
1,0,14,0.725676265382801,54.0075568218999
1,0,15,0.736719430612465,64.5393221411582
1,0,16,0.681808483201369,75.4884645603486
1,0,17,0.440742693940005,86.6840342473583
1,0,18,0.553732203406661,97.9485397395551
1,0,19,0.542228970670612,109.115031822987
1,0,20,0.502080701926606,120.017799703348
1,0,21,0.439444507870146,130.497372391901
1,0,22,0.376964124656943,140.406296678838
1,0,23,0.352931215957705,149.611757339245
1,0,24,0.161214702081269,158.000765506407
1,0,25,0,165.479131839685
1,0,26,0,167.796020066329
1,0,27,0,165.200945356819
1,0,28,0,162.442624986543
1,0,29,0,156.323113699697
1,0,30,0,148.804016431205
1,1,1,0.359080028334666,0
1,1,2,0.534562747195509,0
1,1,3,0.612928483413233,0
1,1,4,0.623406523323514,0
1,1,5,0.660794781272266,0.364237095800188
1,1,6,0.695000305118083,1.81260747463997
1,1,7,0.719045655904296,4.51863751561007
1,1,8,0.703447098469657,8.54170622981801
1,1,9,0.693635890576089,13.8558106198999
1,1,10,0.685052430338033,20.3967649701644
1,1,11,0.728500280678757,28.0782300849784
1,1,12,0.738319682937112,36.7930438956852
1,1,13,0.750104483882642,46.4031574272654
1,1,14,0.716302298545952,56.7582858767094
1,1,15,0.681684776331593,67.6913682909615
1,1,16,0.59800329573754,79.0336807801402
1,1,17,0.547839308160224,90.6058908861833
1,1,18,0.439031925574628,102.228348441411
1,1,19,0.372595851717982,113.726798286416
1,1,20,0.388715149752449,124.936084190416
1,1,21,0.374914692853207,135.696779074983
1,1,22,0.296640516602394,145.861435698566
1,1,23,0.306010438160137,155.298481762046
1,1,24,0.0644648187631798,163.894950329194
1,1,25,0,171.554738955204
1,1,26,0,173.850919835906
1,1,27,0,171.403660145321
1,1,28,0,168.736051624348
1,1,29,0,162.090233900444
1,1,30,0,154.72281271738
1,2,2,0.625165569797551,0
1,2,3,0.633422775866557,0
1,2,4,0.654005706086329,0
1,2,5,0.687417763336954,0.416070318481547
1,2,6,0.734362152026963,2.02270294935316
1,2,7,0.737418864882264,4.98635394041715
1,2,8,0.760290495578308,9.32473939777225
1,2,9,0.718139502520326,15.0064747621007
1,2,10,0.75083024667607,21.9636009624156
1,2,11,0.775194587028204,30.0919944466134
1,2,12,0.755605814248524,39.264259987573
1,2,13,0.689779720331138,49.3332593067487
1,2,14,0.69438657543743,60.1362466921496
1,2,15,0.63926150122374,71.5054336721295
1,2,16,0.587237229563976,83.2632969188402
1,2,17,0.605168564844122,95.2298934735498
1,2,18,0.577955647280318,107.227223044044
1,2,19,0.358116139643336,119.078456314783
1,2,20,0.279635265093542,130.613352613646
1,2,21,0.48703407529623,141.67253008809
1,2,22,0.354906132064883,152.109587058513
1,2,23,0.470309104539819,161.792169210847
1,2,24,0,170.60496581759
1,2,25,0,178.451827536293
1,2,26,0,180.730556685128
1,2,27,0,178.431923350058
1,2,28,0,175.737627285907
1,2,29,0,168.686858146843
1,2,30,0,161.46770682453
1,3,3,0.648565775962529,0
1,3,4,0.681268549052046,0
1,3,5,0.764065742137945,0.507849580630749
1,3,6,0.773831771922035,2.3709031708357
1,3,7,0.747667137082657,5.70122189077238
1,3,8,0.73923755306181,10.4890632257012
